CustomerID,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,BalancePerProduct,AgeBand,TenureBand,ActivityLevel,SalaryPerProduct,BalanceToSalaryRatio,HighValueCustomer,CustomerRiskScore,HasZeroBalance,IsSingleProduct,LogBalance,LogSalary
CUST0968,male,41,6,52109.18,1,1,1,45871.47,0,26054.59,40-49,Long (6+ years),High,22935.735,1.1359575797858716,0,0.2,0,1,10.861115602128727,10.733620433972302
CUST0969,female,32,6,0.0,2,1,1,47209.79,1,0.0,30-39,Long (6+ years),High,15736.596666666666,0.0,0,0.2,1,0,0.0,10.762377747143177
CUST0970,female,24,7,0.0,2,1,0,119746.29,0,0.0,18-29,Long (6+ years),Medium,39915.43,0.0,1,0.5,1,0,0.0,11.693138884536921
CUST0971,male,35,2,158000.08,2,1,0,110026.82,1,52666.69333333333,30-39,New (0-2 years),Medium,36675.60666666667,1.4360011858818977,1,0.6,0,0,11.97035714742878,11.608488521889349
CUST0972,male,53,5,21862.31,2,1,0,93546.46,1,7287.436666666667,50-59,Medium (3-5 years),Medium,31182.153333333335,0.23370287124845507,0,0.3,0,0,9.992565168383242,11.446224180077621
CUST0973,male,54,2,72959.86,4,0,1,69306.84,0,14591.972,50-59,New (0-2 years),Medium,13861.367999999999,1.0526927400998214,0,0.3,0,0,11.197678411959446,11.146313310092262
CUST0974,male,70,2,191224.73,2,1,1,85413.29,0,63741.57666666667,60+,New (0-2 years),High,28471.096666666665,2.2387908393314517,1,0.3,0,0,12.161209841675262,11.355268695989295
CUST0975,female,22,3,0.0,2,1,1,40690.68,0,0.0,18-29,Medium (3-5 years),High,13563.56,0.0,0,0.2,1,0,0.0,10.613778927929115
CUST0976,female,57,3,0.0,1,0,1,48739.3,0,0.0,50-59,Medium (3-5 years),Medium,24369.65,0.0,0,0.2,1,1,0.0,10.794261482268995
CUST0977,female,26,3,121736.52,1,1,0,113614.47,1,60868.26,18-29,Medium (3-5 years),Medium,56807.235,1.0714783823012834,1,0.7,0,1,11.709622530557356,11.640574955575056
CUST0978,female,36,7,35621.5,3,1,1,72042.88,0,8905.375,30-39,Long (6+ years),High,18010.72,0.494441720795715,0,0.0,0,0,10.480732739669945,11.185030656806791
CUST0979,male,45,5,134949.16,1,1,1,81488.78,0,67474.58,40-49,Medium (3-5 years),High,40744.39,1.656025577685938,1,0.2,0,1,11.812660804069754,11.308232892592864
CUST0980,female,54,9,92945.83,2,1,1,132262.38,0,30981.943333333333,50-59,Long (6+ years),High,44087.46,0.7027329106514593,1,0.0,0,0,11.439782888210843,11.792550516625687
CUST0981,male,61,2,185746.14,1,0,1,96812.61,0,92873.07,60+,New (0-2 years),Medium,48406.305,1.9185953297268845,1,0.5,0,1,12.132141565422438,11.480542862555085
CUST0982,female,54,6,0.0,2,1,0,127492.82,1,0.0,50-59,Long (6+ years),Medium,42497.60666666667,0.0,1,0.3,1,0,0.0,11.755823171817646
CUST0983,female,44,1,0.0,2,1,1,132804.01,0,0.0,40-49,New (0-2 years),High,44268.003333333334,0.0,1,0.3,1,0,0.0,11.796637241216482
CUST0984,female,59,2,0.0,3,1,0,113323.18,0,0.0,50-59,New (0-2 years),Medium,28330.795,0.0,0,0.6,1,0,0.0,11.638007839956707
CUST0985,male,67,9,59465.1,3,1,1,68324.51,1,14866.275,60+,Long (6+ years),High,17081.1275,0.870320616706703,0,0.0,0,0,10.993161681266551,11.132038475093328
CUST0986,female,65,8,0.0,1,1,1,93528.46,1,0.0,60+,Long (6+ years),High,46764.23,0.0,0,0.2,1,1,0.0,11.446031745863335
CUST0987,male,45,8,0.0,4,0,0,135523.47,1,0.0,40-49,Long (6+ years),Low,27104.694,0.0,1,0.3,1,0,0.0,11.816907493403312
CUST0988,female,33,9,0.0,1,0,0,60893.34,1,0.0,30-39,Long (6+ years),Low,30446.67,0.0,0,0.7,1,1,0.0,11.016895510134205
CUST0989,female,23,8,0.0,1,1,0,75418.7,1,0.0,18-29,Long (6+ years),Medium,37709.35,0.0,0,0.7,1,1,0.0,11.230823793079695
CUST0990,male,26,1,0.0,4,1,0,50873.19,0,0.0,18-29,New (0-2 years),Medium,10174.638,0.0,0,0.8,1,0,0.0,10.837111001242228
CUST0991,female,53,7,84880.73,3,1,1,73876.43,0,21220.1825,50-59,Long (6+ years),High,18469.1075,1.1489399401143219,0,0.0,0,0,11.349014154795523,11.210162647568438
CUST0992,male,47,8,21938.69,3,1,0,124749.31,0,5484.6725,40-49,Long (6+ years),Medium,31187.3275,0.1758608054761547,1,0.3,0,0,9.996052604285461,11.734069498580617
CUST0993,female,24,6,83412.17,1,1,0,149913.72,1,41706.085,18-29,Long (6+ years),Medium,74956.86,0.5563974638381074,1,0.7,0,1,11.331561489548852,11.917821878068702
CUST0994,female,24,7,155398.59,4,1,1,144152.98,0,31079.718,18-29,Long (6+ years),High,28830.596,1.0780041591636942,1,0.2,0,0,11.953755078559565,11.878637312813733
CUST0995,male,30,7,0.0,4,1,0,90407.6,1,0.0,30-39,Long (6+ years),Medium,18081.52,0.0,0,0.5,1,0,0.0,11.412094674598798
CUST0996,female,67,8,101240.17,2,1,0,63987.82,0,33746.723333333335,60+,Long (6+ years),Medium,21329.273333333334,1.58215403878365,0,0.3,0,0,11.52526077128924,11.06646365958217
CUST0997,female,65,9,0.0,1,0,0,145822.39,1,0.0,60+,Long (6+ years),Low,72911.195,0.0,1,0.5,1,1,0.0,11.890151510929996
CUST0998,male,22,9,0.0,3,0,1,86086.21,0,0.0,18-29,Long (6+ years),Medium,21521.5525,0.0,0,0.2,1,0,0.0,11.363116131181679
CUST0999,male,56,5,166805.14,2,1,0,114544.9,0,55601.71333333334,50-59,Medium (3-5 years),Medium,38181.63333333333,1.4562296860909034,1,0.3,0,0,12.024587578780851,11.648730895010617
CUST1000,female,34,10,89147.25,2,0,1,77673.95,0,29715.75,30-39,Long (6+ years),Medium,25891.316666666666,1.1476962650120792,0,0.2,0,0,11.398055993261266,11.260288090553285
